"workerid","condition","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","happy","sad","anger","surprise","disgust","fear","content","disapp","prospective","retrospective","firstPerson","thirdPerson"
34,2,6,10,35,75,0.5,0.32,0.18,75,0.18,0.573,9,1,1,9,1,1,1,1,1,0,1,0
252,2,48,55,70,85,0.25,0.52,0.23,85,0.23,0.229,9,1,9,1,1,1,1,1,1,0,1,0
340,4,33,45,60,90,0.5,0.3,0.2,90,0.2,0.403,9,1,1,8,1,1,9,1,1,0,0,1
280,4,21,25,45,80,0.3,0.3,0.4,80,0.4,0.033,9,1,1,1,1,1,1,1,1,0,0,1
330,2,36,30,50,90,0.39,0.25,0.36,90,0.36,0.912,9,1,1,1,1,1,8,1,1,0,1,0
204,2,23,20,60,90,0.34,0.22,0.44,60,0.22,0.657,7,1,1,7,1,1,8,2,1,0,1,0
201,4,23,20,60,90,0.34,0.22,0.44,60,0.22,0.103,2,7,6,6,6,5,3,8,1,0,0,1
79,4,38,20,50,90,0.3,0.18,0.52,50,0.18,0.68,5,5,3,5,1,1,5,5,1,0,0,1
207,2,49,50,75,90,0.3,0.52,0.18,50,0.3,0.255,5,1,1,1,1,1,5,1,1,0,1,0
220,2,16,25,60,100,0.45,0.37,0.18,25,0.45,0.597,5,1,1,1,1,1,3,3,1,0,1,0
360,2,22,20,60,90,0.32,0.16,0.52,20,0.32,0.624,5,4,1,3,2,1,3,5,1,0,1,0
341,2,17,25,60,100,0.42,0.38,0.2,60,0.38,0.633,6,1,1,2,1,1,7,2,1,0,1,0
372,2,12,20,45,70,0.4,0.34,0.26,70,0.26,0.666,9,1,1,6,1,1,9,1,1,0,1,0
306,2,34,30,50,90,0.43,0.23,0.34,30,0.43,0.902,6,1,1,5,1,1,4,3,1,0,1,0
321,4,12,20,45,70,0.4,0.34,0.26,70,0.26,0.851,9,1,1,6,1,1,9,1,1,0,0,1
267,2,10,20,45,70,0.43,0.39,0.18,20,0.43,0.144,4,5,1,1,4,1,3,4,1,0,1,0
224,4,36,30,50,90,0.39,0.25,0.36,90,0.36,0.991,9,1,1,7,1,1,9,1,1,0,0,1
234,4,50,50,75,90,0.32,0.5,0.18,75,0.5,0.063,3,5,1,7,1,1,5,6,1,0,0,1
297,4,39,20,50,90,0.32,0.18,0.5,90,0.5,0.96,9,1,1,6,1,1,9,1,1,0,0,1
272,2,35,30,50,90,0.41,0.24,0.35,50,0.24,0.469,6,3,3,6,3,3,6,4,1,0,1,0
305,2,28,40,65,100,0.36,0.4,0.24,40,0.36,0.896,4,6,1,2,1,1,1,3,1,0,1,0
245,4,1,0,30,60,0.38,0.36,0.26,0,0.38,0.524,1,9,9,7,9,9,9,9,1,0,0,1
347,4,8,15,70,80,0.49,0.27,0.24,70,0.27,0.507,6,2,2,5,1,1,7,2,1,0,0,1
221,4,14,30,50,95,0.33,0.29,0.38,50,0.29,0.298,5,2,2,1,1,1,6,3,1,0,0,1
257,4,40,0,40,95,0.27,0.38,0.35,0,0.27,0.919,3,2,2,6,2,1,5,6,1,0,0,1
268,2,37,20,50,90,0.28,0.19,0.53,20,0.28,0.007,7,1,1,8,1,1,9,1,1,0,1,0
247,4,49,50,75,90,0.3,0.52,0.18,50,0.3,0.451,4,2,3,5,1,1,4,6,1,0,0,1
325,4,25,15,50,75,0.21,0.36,0.43,15,0.21,0.51,1,9,1,5,7,1,1,9,1,0,0,1
215,2,48,55,70,85,0.25,0.52,0.23,85,0.23,0.866,9,1,1,8,1,1,8,1,1,0,1,0
338,4,11,20,45,70,0.41,0.35,0.24,45,0.35,0.424,7,1,1,7,1,1,1,2,1,0,0,1
271,4,15,30,50,95,0.3,0.3,0.4,95,0.4,0.056,9,1,1,9,1,1,1,1,1,0,0,1
265,4,27,15,50,75,0.25,0.38,0.37,75,0.37,0.405,7,1,1,5,1,1,7,1,1,0,0,1
335,4,40,0,40,95,0.27,0.38,0.35,0,0.27,0.44,1,8,8,8,8,8,5,9,1,0,0,1
303,4,29,40,65,100,0.38,0.34,0.28,65,0.34,0.45,7,1,1,6,1,1,6,2,1,0,0,1
248,4,27,15,50,75,0.25,0.38,0.37,75,0.37,0.496,9,1,1,7,1,1,1,1,1,0,0,1
281,4,16,25,60,100,0.45,0.37,0.18,25,0.45,0.145,2,2,7,2,2,8,3,3,1,0,0,1
228,4,43,10,50,75,0.55,0.28,0.17,10,0.55,0.587,3,5,3,1,1,1,5,5,1,0,0,1
42,2,4,10,35,75,0.5,0.31,0.19,10,0.5,0.975,2,1,1,1,1,1,1,4,1,0,1,0
336,4,32,45,60,90,0.52,0.29,0.19,60,0.29,0.789,7,2,1,6,1,1,5,6,1,0,0,1
290,4,31,45,60,90,0.54,0.3,0.16,45,0.54,0.924,4,3,3,3,4,4,1,5,1,0,0,1
353,2,39,20,50,90,0.32,0.18,0.5,90,0.5,0.094,9,1,1,9,1,1,1,1,1,0,1,0
384,2,49,50,75,90,0.3,0.52,0.18,50,0.3,0.651,6,1,1,5,1,1,6,2,1,0,1,0
208,4,23,20,60,90,0.34,0.22,0.44,60,0.22,0.266,8,1,1,7,1,1,8,2,1,0,0,1
236,4,16,25,60,100,0.45,0.37,0.18,25,0.45,0.232,2,6,6,5,5,1,2,8,1,0,0,1
8,2,19,25,45,80,0.31,0.32,0.37,25,0.31,0.638,1,4,5,4,1,1,1,7,1,0,1,0
375,2,23,20,60,90,0.34,0.22,0.44,60,0.22,0.896,5,2,2,8,1,1,5,5,1,0,1,0
286,2,48,55,70,85,0.25,0.52,0.23,85,0.23,0.95,9,1,1,6,1,1,9,1,1,0,1,0
222,4,5,10,35,75,0.515,0.3,0.185,35,0.3,0.363,2,5,1,5,1,1,2,7,1,0,0,1
313,4,50,50,75,90,0.32,0.5,0.18,75,0.5,0.409,7,1,1,4,1,1,6,3,1,0,0,1
258,2,27,15,50,75,0.25,0.38,0.37,75,0.37,0.053,9,1,1,9,1,1,9,1,1,0,1,0
342,2,19,25,45,80,0.31,0.32,0.37,25,0.31,0.497,6,1,1,1,1,1,6,1,1,0,1,0
318,4,45,10,50,75,0.6,0.24,0.16,75,0.16,0.559,9,1,1,9,1,1,8,1,1,0,0,1
334,2,33,45,60,90,0.5,0.3,0.2,90,0.2,0.09,9,1,1,9,1,1,9,1,1,0,1,0
293,4,45,10,50,75,0.6,0.24,0.16,75,0.16,0.291,9,1,1,7,1,1,3,1,1,0,0,1
203,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.935,8,1,1,7,1,1,6,1,1,0,0,1
239,4,31,45,60,90,0.54,0.3,0.16,45,0.54,0.796,6,2,1,1,1,1,4,3,1,0,0,1
333,4,23,20,60,90,0.34,0.22,0.44,60,0.22,0.33,5,3,2,6,1,1,2,7,1,0,0,1
233,2,15,30,50,95,0.3,0.3,0.4,95,0.4,0.04,5,1,1,1,1,1,9,1,1,0,1,0
379,4,34,30,50,90,0.43,0.23,0.34,30,0.43,0.513,3,1,1,2,4,1,2,6,1,0,0,1
288,2,3,0,30,60,0.41,0.37,0.22,60,0.22,0.076,9,1,1,1,1,1,1,1,1,0,1,0
349,4,11,20,45,70,0.41,0.35,0.24,45,0.35,0.749,2,6,5,6,6,1,2,7,1,0,0,1
317,2,24,20,60,90,0.33,0.2,0.47,90,0.47,0.979,8,2,2,8,2,2,8,2,1,0,1,0
214,2,20,25,45,80,0.26,0.32,0.42,45,0.32,0.753,4,2,1,2,1,1,3,2,1,0,1,0
382,4,35,30,50,90,0.41,0.24,0.35,50,0.24,0.851,1,9,5,5,9,1,1,9,1,0,0,1
310,2,15,30,50,95,0.3,0.3,0.4,95,0.4,0.67,9,1,1,9,1,1,9,1,1,0,1,0
240,4,46,55,70,85,0.26,0.53,0.21,55,0.26,0.284,4,3,1,7,1,1,1,5,1,0,0,1
231,4,2,0,30,60,0.42,0.31,0.27,30,0.31,0.377,9,1,9,1,1,1,9,1,1,0,0,1
366,2,6,10,35,75,0.5,0.32,0.18,75,0.18,0.102,9,1,1,5,1,1,9,1,1,0,1,0
300,2,47,55,70,85,0.28,0.51,0.21,70,0.51,0.881,5,4,3,1,3,2,2,3,1,0,1,0
2,2,28,40,65,100,0.36,0.4,0.24,40,0.36,0.067,3,2,2,1,4,1,2,5,1,0,1,0
176,2,1,0,30,60,0.38,0.36,0.26,0,0.38,0.448,1,8,5,7,3,1,1,7,1,0,1,0
377,2,26,15,50,75,0.24,0.4,0.36,50,0.4,0.519,9,1,1,9,1,1,9,1,1,0,1,0
365,4,7,15,70,80,0.47,0.28,0.25,15,0.47,0.759,5,4,3,8,4,1,5,8,1,0,0,1
251,4,16,25,60,100,0.45,0.37,0.18,25,0.45,0.401,5,4,3,2,3,2,5,3,1,0,0,1
276,2,27,15,50,75,0.25,0.38,0.37,75,0.37,0.84,8,1,1,8,1,1,7,1,1,0,1,0
282,4,38,20,50,90,0.3,0.18,0.52,50,0.18,0.493,6,1,1,2,1,1,1,6,1,0,0,1
355,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.509,6,1,1,3,1,1,6,2,1,0,0,1
308,4,1,0,30,60,0.38,0.36,0.26,0,0.38,0.096,1,7,3,6,2,3,1,7,1,0,0,1
255,4,31,45,60,90,0.54,0.3,0.16,45,0.54,0.234,3,7,7,3,7,2,3,7,1,0,0,1
364,2,30,40,65,100,0.37,0.32,0.31,100,0.31,0.774,9,1,1,9,1,1,9,1,1,0,1,0
262,4,31,45,60,90,0.54,0.3,0.16,45,0.54,0.061,3,2,2,1,1,1,2,8,1,0,0,1
327,2,41,0,40,95,0.27,0.4,0.33,40,0.4,0.829,4,2,1,1,1,1,4,3,1,0,1,0
314,2,39,20,50,90,0.32,0.18,0.5,90,0.5,0.803,6,2,1,1,1,1,4,6,1,0,1,0
357,2,24,20,60,90,0.33,0.2,0.47,90,0.47,0.581,9,1,1,8,1,1,1,1,1,0,1,0
279,4,39,20,50,90,0.32,0.18,0.5,90,0.5,0.404,9,1,1,5,1,1,1,1,1,0,0,1
226,4,15,30,50,95,0.3,0.3,0.4,95,0.4,0.789,9,1,1,6,1,1,9,1,1,0,0,1
301,2,6,10,35,75,0.5,0.32,0.18,75,0.18,0.242,9,1,1,8,1,1,9,1,1,0,1,0
277,2,48,55,70,85,0.25,0.52,0.23,85,0.23,0.733,9,1,1,7,1,1,9,1,1,0,1,0
218,4,12,20,45,70,0.4,0.34,0.26,70,0.26,0.385,9,1,1,7,1,1,7,1,1,0,0,1
299,4,16,25,60,100,0.45,0.37,0.18,25,0.45,0.332,5,1,1,4,1,1,5,2,1,0,0,1
388,2,22,20,60,90,0.32,0.16,0.52,20,0.32,0.836,1,7,1,1,1,1,1,9,1,0,1,0
339,4,40,0,40,95,0.27,0.38,0.35,0,0.27,0.07,1,6,1,7,2,1,1,9,1,0,0,1
344,4,33,45,60,90,0.5,0.3,0.2,90,0.2,0.838,9,1,1,9,1,1,9,1,1,0,0,1
374,4,37,20,50,90,0.28,0.19,0.53,20,0.28,0.696,1,6,2,3,1,1,1,9,1,0,0,1
385,2,28,40,65,100,0.36,0.4,0.24,40,0.36,0.252,5,6,1,5,1,1,4,7,1,0,1,0
369,4,39,20,50,90,0.32,0.18,0.5,90,0.5,0.467,9,1,1,3,1,1,9,1,1,0,0,1
241,4,13,30,50,95,0.31,0.25,0.44,30,0.31,0.282,4,4,6,5,6,1,5,9,1,0,0,1
316,2,48,55,70,85,0.25,0.52,0.23,85,0.23,0.233,9,1,1,5,1,1,9,1,1,0,1,0
296,4,20,25,45,80,0.26,0.32,0.42,45,0.32,0.78,4,2,2,4,2,2,3,5,1,0,0,1
285,2,29,40,65,100,0.38,0.34,0.28,65,0.34,0.602,7,1,1,6,1,1,1,1,1,0,1,0
295,2,41,0,40,95,0.27,0.4,0.33,40,0.4,0.862,2,6,1,3,2,1,1,6,1,0,1,0
209,4,39,20,50,90,0.32,0.18,0.5,90,0.5,0.902,7,2,3,5,2,2,7,2,1,0,0,1
323,2,39,20,50,90,0.32,0.18,0.5,90,0.5,0.599,9,1,1,6,1,1,9,1,1,0,1,0
358,4,24,20,60,90,0.33,0.2,0.47,90,0.47,0.029,5,1,1,1,1,1,6,2,1,0,0,1
232,2,2,0,30,60,0.42,0.31,0.27,30,0.31,0.175,6,3,1,4,1,1,5,3,1,0,1,0
320,2,2,0,30,60,0.42,0.31,0.27,30,0.31,0.216,8,1,1,7,1,1,8,1,1,0,1,0
213,2,11,20,45,70,0.41,0.35,0.24,45,0.35,0.73,6,2,1,3,2,2,5,3,1,0,1,0
387,2,44,10,50,75,0.58,0.24,0.18,50,0.24,0.492,9,1,1,9,1,1,9,1,1,0,1,0
283,2,24,20,60,90,0.33,0.2,0.47,90,0.47,0.179,9,1,1,4,1,1,6,1,1,0,1,0
219,4,7,15,70,80,0.47,0.28,0.25,15,0.47,0.082,5,5,5,5,1,1,2,5,1,0,0,1
284,4,24,20,60,90,0.33,0.2,0.47,90,0.47,0.861,9,1,1,7,1,1,9,1,1,0,0,1
212,4,47,55,70,85,0.28,0.51,0.21,70,0.51,0.217,7,1,1,4,1,1,6,3,1,0,0,1
346,2,40,0,40,95,0.27,0.38,0.35,0,0.27,0.421,1,9,1,9,1,1,1,9,1,0,1,0
361,2,35,30,50,90,0.41,0.24,0.35,50,0.24,0.896,6,5,3,3,4,7,5,4,1,0,1,0
370,2,22,20,60,90,0.32,0.16,0.52,20,0.32,0.8,2,6,5,8,5,5,2,7,1,0,1,0
356,2,6,10,35,75,0.5,0.32,0.18,75,0.18,0.667,7,2,2,3,2,3,5,1,1,0,1,0
242,4,20,25,45,80,0.26,0.32,0.42,45,0.32,0.568,8,1,1,3,2,1,8,3,1,0,0,1
328,4,22,20,60,90,0.32,0.16,0.52,20,0.32,0.462,2,8,3,6,3,1,4,9,1,0,0,1
266,2,30,40,65,100,0.37,0.32,0.31,100,0.31,0.277,7,1,1,6,1,1,7,3,1,0,1,0
269,2,6,10,35,75,0.5,0.32,0.18,75,0.18,0.646,9,1,1,7,1,1,9,1,1,0,1,0
319,2,36,30,50,90,0.39,0.25,0.36,90,0.36,0.946,8,1,1,6,1,1,8,1,1,0,1,0
206,4,14,30,50,95,0.33,0.29,0.38,50,0.29,0.538,7,1,1,8,1,1,7,3,1,0,0,1
337,2,49,50,75,90,0.3,0.52,0.18,50,0.3,0.391,8,2,2,6,2,1,1,4,1,0,1,0
128,4,44,10,50,75,0.58,0.24,0.18,50,0.24,0.228,6,1,1,7,1,1,6,1,1,0,0,1
359,4,42,0,40,95,0.26,0.42,0.32,95,0.32,0.021,9,1,1,9,1,1,9,1,1,0,0,1
329,2,46,55,70,85,0.26,0.53,0.21,55,0.26,0.443,7,1,1,2,1,1,5,3,1,0,1,0
352,2,13,30,50,95,0.31,0.25,0.44,30,0.31,0.397,6,3,1,2,1,1,1,6,1,0,1,0
238,2,39,20,50,90,0.32,0.18,0.5,90,0.5,0.28,9,1,1,6,1,1,1,1,1,0,1,0
263,2,9,15,70,80,0.45,0.29,0.26,80,0.26,0.629,9,1,1,9,1,1,9,1,1,0,1,0
294,4,3,0,30,60,0.41,0.37,0.22,60,0.22,0.882,2,6,7,6,4,1,1,8,1,0,0,1
348,4,6,10,35,75,0.5,0.32,0.18,75,0.18,0.684,9,1,1,8,1,1,9,1,1,0,0,1
331,2,30,40,65,100,0.37,0.32,0.31,100,0.31,0.938,9,1,1,5,1,1,9,1,1,0,1,0
289,2,18,25,60,100,0.43,0.35,0.22,100,0.22,0.982,9,1,1,6,1,1,9,1,1,0,1,0
332,4,18,25,60,100,0.43,0.35,0.22,100,0.22,0.487,9,1,1,9,1,7,9,1,1,0,0,1
311,4,32,45,60,90,0.52,0.29,0.19,60,0.29,0.769,6,6,3,1,1,1,5,5,1,0,0,1
261,2,40,0,40,95,0.27,0.38,0.35,0,0.27,0.618,1,7,7,7,5,1,1,8,1,0,1,0
380,2,6,10,35,75,0.5,0.32,0.18,75,0.18,0.52,9,1,1,9,1,1,1,1,1,0,1,0
101,2,20,25,45,80,0.26,0.32,0.42,45,0.32,0.383,7,1,1,7,1,1,8,1,1,0,1,0
302,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.413,5,1,1,5,1,1,1,3,1,0,0,1
368,2,43,10,50,75,0.55,0.28,0.17,10,0.55,0.988,3,2,1,2,1,1,3,6,1,0,1,0
376,2,13,30,50,95,0.31,0.25,0.44,30,0.31,0.88,6,3,1,6,2,1,6,3,1,0,1,0
363,2,36,30,50,90,0.39,0.25,0.36,90,0.36,0.007,9,1,1,3,1,1,9,1,1,0,1,0
326,2,7,15,70,80,0.47,0.28,0.25,15,0.47,0.583,4,7,3,3,3,2,3,6,1,0,1,0
312,2,37,20,50,90,0.28,0.19,0.53,20,0.28,0.147,7,2,1,4,1,1,7,2,1,0,1,0
362,2,5,10,35,75,0.515,0.3,0.185,35,0.3,0.091,5,1,1,1,1,1,9,2,1,0,1,0
249,4,20,25,45,80,0.26,0.32,0.42,45,0.32,0.96,4,3,2,2,1,1,5,4,1,0,0,1
307,2,17,25,60,100,0.42,0.38,0.2,60,0.38,0.359,7,2,1,5,1,1,7,2,1,0,1,0
254,4,17,25,60,100,0.42,0.38,0.2,60,0.38,0.445,7,3,1,3,1,1,1,3,1,0,0,1
351,2,31,45,60,90,0.54,0.3,0.16,45,0.54,0.684,4,6,1,3,6,1,1,8,1,0,1,0
350,2,43,10,50,75,0.55,0.28,0.17,10,0.55,0.322,5,4,2,2,2,2,5,2,1,0,1,0
200,2,12,20,45,70,0.4,0.34,0.26,70,0.26,0.708,9,1,1,6,1,1,9,1,1,0,1,0
205,4,17,25,60,100,0.42,0.38,0.2,60,0.38,0.389,6,3,5,5,2,1,3,7,1,0,0,1
217,2,28,40,65,100,0.36,0.4,0.24,40,0.36,0.45,2,7,7,6,7,1,2,8,1,0,1,0
227,4,46,55,70,85,0.26,0.53,0.21,55,0.26,0.229,6,1,1,5,1,1,5,4,1,0,0,1
292,2,10,20,45,70,0.43,0.39,0.18,20,0.43,0.165,6,1,1,7,1,1,5,1,1,0,1,0
275,4,6,10,35,75,0.5,0.32,0.18,75,0.18,0.485,9,1,1,6,1,1,5,1,1,0,0,1
237,4,44,10,50,75,0.58,0.24,0.18,50,0.24,0.66,5,1,1,3,1,1,4,1,1,0,0,1
381,2,9,15,70,80,0.45,0.29,0.26,80,0.26,0.117,9,1,1,9,1,1,9,1,1,0,1,0
216,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.924,5,3,3,2,1,1,5,3,1,0,0,1
253,2,21,25,45,80,0.3,0.3,0.4,80,0.4,0.195,8,1,1,8,2,1,9,1,1,0,1,0
287,2,18,25,60,100,0.43,0.35,0.22,100,0.22,0.611,9,1,1,7,1,1,7,1,1,0,1,0
343,2,25,15,50,75,0.21,0.36,0.43,15,0.21,0.478,4,6,2,7,1,1,3,7,1,0,1,0
345,4,13,30,50,95,0.31,0.25,0.44,30,0.31,0.825,6,2,2,1,2,1,2,2,1,0,0,1
202,4,47,55,70,85,0.28,0.51,0.21,70,0.51,0.083,7,2,3,2,5,5,7,6,1,0,0,1
324,4,29,40,65,100,0.38,0.34,0.28,65,0.34,0.528,6,2,1,6,1,1,5,3,1,0,0,1
223,4,42,0,40,95,0.26,0.42,0.32,95,0.32,0.372,8,1,1,5,1,1,7,1,1,0,0,1
244,4,39,20,50,90,0.32,0.18,0.5,90,0.5,0.425,9,1,1,5,1,1,6,1,1,0,0,1
12,4,26,15,50,75,0.24,0.4,0.36,50,0.4,0.956,7,1,1,6,1,1,8,4,1,0,0,1
199,4,37,20,50,90,0.28,0.19,0.53,20,0.28,0.816,3,3,1,4,1,1,3,4,1,0,0,1
322,2,3,0,30,60,0.41,0.37,0.22,60,0.22,0.789,9,1,1,8,1,1,9,1,1,0,1,0
256,4,19,25,45,80,0.31,0.32,0.37,25,0.31,0.147,1,9,9,5,9,9,3,9,1,0,0,1
386,2,1,0,30,60,0.38,0.36,0.26,0,0.38,0.772,1,6,1,3,1,1,1,5,1,0,1,0
210,4,50,50,75,90,0.32,0.5,0.18,75,0.5,0.914,7,1,1,5,1,1,4,3,1,0,0,1
246,2,27,15,50,75,0.25,0.38,0.37,75,0.37,0.681,9,2,1,4,1,5,8,1,1,0,1,0
373,4,24,20,60,90,0.33,0.2,0.47,90,0.47,0.862,7,1,1,3,1,1,5,1,1,0,0,1
225,4,9,15,70,80,0.45,0.29,0.26,80,0.26,0.523,8,2,2,7,2,2,4,2,1,0,0,1
383,4,2,0,30,60,0.42,0.31,0.27,30,0.31,0.647,7,1,2,6,1,1,4,2,1,0,0,1
230,2,4,10,35,75,0.5,0.31,0.19,10,0.5,0.343,2,9,8,5,1,1,2,8,1,0,1,0
70,2,34,30,50,90,0.43,0.23,0.34,30,0.43,0.13,6,3,3,4,2,1,4,6,1,0,1,0
371,2,9,15,70,80,0.45,0.29,0.26,80,0.26,0.136,9,1,1,6,1,1,9,1,1,0,1,0
260,4,11,20,45,70,0.41,0.35,0.24,45,0.35,0.83,7,1,1,6,1,1,6,5,1,0,0,1
367,4,40,0,40,95,0.27,0.38,0.35,0,0.27,0.472,1,9,9,1,8,1,9,9,1,0,0,1
270,4,47,55,70,85,0.28,0.51,0.21,70,0.51,0.516,7,2,1,4,2,1,7,3,1,0,0,1
273,2,14,30,50,95,0.33,0.29,0.38,50,0.29,0.563,4,2,3,6,1,1,1,5,1,0,1,0
278,4,43,10,50,75,0.55,0.28,0.17,10,0.55,0.718,6,5,3,1,1,1,4,6,1,0,0,1
243,2,38,20,50,90,0.3,0.18,0.52,50,0.18,0.161,6,2,1,8,2,1,6,2,1,0,1,0
304,2,29,40,65,100,0.38,0.34,0.28,65,0.34,0.861,7,5,6,4,7,6,5,6,1,0,1,0
259,4,28,40,65,100,0.36,0.4,0.24,40,0.36,0.204,6,6,5,7,5,1,6,6,1,0,0,1
298,2,40,0,40,95,0.27,0.38,0.35,0,0.27,0.689,1,2,2,2,1,1,1,6,1,0,1,0
235,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.349,1,7,8,6,8,1,1,9,1,0,0,1
229,2,14,30,50,95,0.33,0.29,0.38,50,0.29,0.12,8,2,2,7,2,2,8,2,1,0,1,0
274,2,29,40,65,100,0.38,0.34,0.28,65,0.34,0.612,5,3,2,6,1,1,5,6,1,0,1,0
354,4,20,25,45,80,0.26,0.32,0.42,45,0.32,0.53,8,2,2,7,2,2,7,2,1,0,0,1
315,4,11,20,45,70,0.41,0.35,0.24,45,0.35,0.734,2,8,7,2,2,2,2,5,1,0,0,1
250,4,25,15,50,75,0.21,0.36,0.43,15,0.21,0.004,5,4,3,1,1,1,2,4,1,0,0,1
264,2,41,0,40,95,0.27,0.4,0.33,40,0.4,0.967,6,4,1,5,1,3,1,1,1,0,1,0
291,4,49,50,75,90,0.3,0.52,0.18,50,0.3,0.814,4,2,1,1,1,1,3,3,1,0,0,1
309,2,5,10,35,75,0.515,0.3,0.185,35,0.3,0.944,6,2,2,4,2,2,5,3,1,0,1,0
211,2,45,10,50,75,0.6,0.24,0.16,75,0.16,0.431,9,1,1,4,1,1,7,1,1,0,1,0
378,4,25,15,50,75,0.21,0.36,0.43,15,0.21,0.007,3,1,1,3,2,1,3,5,1,0,0,1
34,2,27,15,50,75,0.25,0.38,0.37,75,0.37,0.32,9,1,1,9,1,1,1,1,1,0,1,0
252,2,1,0,30,60,0.38,0.36,0.26,0,0.38,0.205,3,6,6,2,6,5,6,4,1,0,1,0
340,4,23,20,60,90,0.34,0.22,0.44,60,0.22,0.803,5,3,2,7,2,1,7,5,1,0,0,1
280,4,27,15,50,75,0.25,0.38,0.37,75,0.37,0.625,9,1,1,3,1,1,1,1,1,0,0,1
330,2,40,0,40,95,0.27,0.38,0.35,0,0.27,0.317,2,7,5,4,5,1,2,7,1,0,1,0
204,2,32,45,60,90,0.52,0.29,0.19,60,0.29,0.529,8,1,1,6,1,1,7,1,1,0,1,0
201,4,18,25,60,100,0.43,0.35,0.22,100,0.22,0.169,2,7,6,6,7,3,3,8,1,0,0,1
79,4,15,30,50,95,0.3,0.3,0.4,95,0.4,0.055,9,1,1,5,1,1,9,1,1,0,0,1
207,2,13,30,50,95,0.31,0.25,0.44,30,0.31,0.95,1,1,1,1,1,1,1,1,1,0,1,0
220,2,10,20,45,70,0.43,0.39,0.18,20,0.43,0.653,5,1,1,1,1,1,3,3,1,0,1,0
360,2,12,20,45,70,0.4,0.34,0.26,70,0.26,0.057,9,1,1,7,1,1,9,1,1,0,1,0
341,2,29,40,65,100,0.38,0.34,0.28,65,0.34,0.128,7,1,1,2,1,1,7,2,1,0,1,0
372,2,11,20,45,70,0.41,0.35,0.24,45,0.35,0.584,7,2,1,3,1,1,4,3,1,0,1,0
306,2,42,0,40,95,0.26,0.42,0.32,95,0.32,0.936,9,1,1,9,1,1,9,1,1,0,1,0
321,4,25,15,50,75,0.21,0.36,0.43,15,0.21,0.877,1,7,7,7,6,1,2,8,1,0,0,1
267,2,34,30,50,90,0.43,0.23,0.34,30,0.43,0.318,3,5,1,1,4,1,3,6,1,0,1,0
224,4,1,0,30,60,0.38,0.36,0.26,0,0.38,0.656,1,9,8,3,9,5,1,9,1,0,0,1
234,4,17,25,60,100,0.42,0.38,0.2,60,0.38,0.888,3,6,1,6,1,1,3,8,1,0,0,1
297,4,38,20,50,90,0.3,0.18,0.52,50,0.18,0.015,6,5,3,8,3,3,5,6,1,0,0,1
272,2,39,20,50,90,0.32,0.18,0.5,90,0.5,0.664,9,1,1,4,1,1,9,1,1,0,1,0
305,2,35,30,50,90,0.41,0.24,0.35,50,0.24,0.311,6,1,1,7,1,1,5,3,1,0,1,0
245,4,18,25,60,100,0.43,0.35,0.22,100,0.22,0.225,9,1,1,9,1,1,1,1,1,0,0,1
347,4,13,30,50,95,0.31,0.25,0.44,30,0.31,0.444,2,6,5,3,5,2,3,8,1,0,0,1
221,4,5,10,35,75,0.515,0.3,0.185,35,0.3,0.465,5,2,2,1,1,1,6,3,1,0,0,1
257,4,34,30,50,90,0.43,0.23,0.34,30,0.43,0.953,5,1,1,5,1,1,5,1,1,0,0,1
268,2,47,55,70,85,0.28,0.51,0.21,70,0.51,0.648,9,1,1,6,1,1,9,1,1,0,1,0
247,4,5,10,35,75,0.515,0.3,0.185,35,0.3,0.345,6,2,1,4,1,1,6,2,1,0,0,1
325,4,15,30,50,95,0.3,0.3,0.4,95,0.4,0.695,9,1,1,9,1,1,9,1,1,0,0,1
215,2,40,0,40,95,0.27,0.38,0.35,0,0.27,0.486,1,3,7,6,7,2,1,9,1,0,1,0
338,4,24,20,60,90,0.33,0.2,0.47,90,0.47,0.619,9,1,1,9,1,1,1,1,1,0,0,1
271,4,9,15,70,80,0.45,0.29,0.26,80,0.26,0.661,9,1,1,8,1,1,1,1,1,0,0,1
265,4,4,10,35,75,0.5,0.31,0.19,10,0.5,0.292,3,3,3,4,2,2,3,6,1,0,0,1
335,4,2,0,30,60,0.42,0.31,0.27,30,0.31,0.805,5,5,6,5,6,6,5,6,1,0,0,1
303,4,38,20,50,90,0.3,0.18,0.52,50,0.18,0.087,6,5,5,2,5,1,6,5,1,0,0,1
248,4,9,15,70,80,0.45,0.29,0.26,80,0.26,0.678,9,1,1,7,1,1,1,1,1,0,0,1
281,4,37,20,50,90,0.28,0.19,0.53,20,0.28,0.308,3,8,7,7,7,3,2,8,1,0,0,1
228,4,50,50,75,90,0.32,0.5,0.18,75,0.5,0.813,6,2,2,3,1,1,6,5,1,0,0,1
42,2,35,30,50,90,0.41,0.24,0.35,50,0.24,0.325,3,1,1,1,1,1,1,3,1,0,1,0
336,4,43,10,50,75,0.55,0.28,0.17,10,0.55,0.754,3,5,2,3,2,1,2,9,1,0,0,1
